index,id,browser_id,visit_id,extension_session_uuid,event_ordinal,record_type,change_cause,expiry,is_http_only,is_host_only,is_session,host,is_secure,name,path,value,same_site,first_party_domain,store_id,time_stamp
0,1,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,2,added-or-changed,explicit,9999-12-31T21:59:59.000Z,0,1,1,www.ncl.com,0,akaalb_www_ncl_alb,/,~op=www_prod_new:prod_www_new|~rv=40~m=prod_www_new:0|~os=5041aa2c50a20f17379585bbefdfedb9~id=5b7aaf5a0d0188d018ed8afdec569ea7,no_restriction,,firefox-default,2021-07-12T09:37:11.114Z
1,2,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,3,added-or-changed,explicit,2021-07-12T13:37:11.000Z,1,0,0,.ncl.com,0,bm_sz,/,C5C9D97069BE32E623410FB16E790061~YAAQR5URYJXa/xh6AQAAst0TmgyrzrkJGMO2sv+5CKnvvFSBP8cU9+U8BIzBKFdFWthbJ+vyMjx2V66bK4F13kP2wy3GyyqFBghrtY0L7k0RppQGdWCLbQTcccHrlcvS580V/t6NQccLEnWV53D6V2YPdfPL/MhXuiuvIH4u3+YajlabICa9KDnKWQQ=,no_restriction,,firefox-default,2021-07-12T09:37:11.118Z
2,3,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,4,added-or-changed,explicit,2022-07-12T09:37:11.000Z,0,0,0,.ncl.com,0,_abck,/,7C29EE0819F65C7B0D9EFD2D481BB44F~-1~YAAQR5URYJba/xh6AQAAst0TmgYgWhzcNJtR6Vb6PwMESeVttNWzgex8jCOVW45vK1ZllEzgEecx1tqTRCXaHQArtKb8ic7hZ13PZGIcNnZLbvvjYJKhTlYkJUOoWgBP5eVNAR9gJOkdO5/uUE3oyI+Tvm47xYmXxIw7q5kL0N2g+3g2Zh2DHhBw+6sRJKezsi0oaugjUG22obq5Ul0rln/G06c5mGyGsyn8qFH2BT4wh6RHsZYCa/vWwIr9+gSx76N76VVYLZcuCJXWyU5C0e8IDmqOkn+UkCxLKYRvlJZJ6/AceF4JTBvqVBWid+eVe2VMCM1h+zZWoylKM1YTBmen2CC6~-1~-1~-1,no_restriction,,firefox-default,2021-07-12T09:37:11.119Z
3,4,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,7,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:11.670Z
4,5,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8,added-or-changed,explicit,2021-07-19T09:37:11.000Z,0,0,0,.ncl.com,1,ak_location,/,"US,IA,IOWACITY,637",no_restriction,,firefox-default,2021-07-12T09:37:11.671Z
5,6,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,9,added-or-changed,explicit,2021-07-19T09:37:11.000Z,0,0,0,.ncl.com,1,Ncl_region,/,IA,no_restriction,,firefox-default,2021-07-12T09:37:11.686Z
6,7,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,10,added-or-changed,explicit,2021-07-19T09:37:11.000Z,0,1,0,www.ncl.com,1,ak_country,/,USA,no_restriction,,firefox-default,2021-07-12T09:37:11.687Z
7,8,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,11,added-or-changed,explicit,2028-07-15T09:37:11.000Z,1,0,0,.ncl.com,1,AkaUTrackingID,/,173.27.3.190104.71.221.1621626082631Mozilla/5.0 (Android 11,no_restriction,,firefox-default,2021-07-12T09:37:11.688Z
8,9,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,12,added-or-changed,explicit,9999-12-31T21:59:59.000Z,1,0,1,.ncl.com,1,AkaSTrackingID,/,173.27.3.190104.71.221.1621626082631Mozilla/5.0 (Android 11,no_restriction,,firefox-default,2021-07-12T09:37:11.689Z
9,10,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,13,added-or-changed,explicit,9999-12-31T21:59:59.000Z,0,0,1,.ncl.com,1,ak_long,/,-91.4517,no_restriction,,firefox-default,2021-07-12T09:37:11.689Z
10,11,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,14,added-or-changed,explicit,9999-12-31T21:59:59.000Z,0,0,1,.ncl.com,1,ak_lat,/,41.6899,no_restriction,,firefox-default,2021-07-12T09:37:11.692Z
11,12,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,15,added-or-changed,explicit,2021-07-12T10:37:11.000Z,1,0,0,.ncl.com,1,AKA_A2,/,A,no_restriction,,firefox-default,2021-07-12T09:37:11.709Z
12,13,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,16,added-or-changed,explicit,2038-12-31T23:59:59.000Z,0,0,0,.ncl.com,1,ncl_dark_prod,/,true,no_restriction,,firefox-default,2021-07-12T09:37:11.741Z
13,14,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,17,added-or-changed,explicit,2021-07-12T11:37:11.000Z,1,0,0,.ncl.com,0,ak_bmsc,/,FA780CC1381B5FEF3C9A9C82E51C5274~000000000000000000000000000000~YAAQL5URYNB423h6AQAAc98Tmgw255SwmIA+v+5XNVCO8qzuuhAwUVBCWcz/CBdYOnAwpKveUOzj4A+OzTKjEj+7m18Bgk0unejAY0ftvJIjWIh7MxU6Hx3g9k+5nBIu5T0i1ALBP1RDtP4GmgPgCmwDMaRcMVHX6Pq+0iwTv2eSf+l/vrpe1z7FYzyqT17mlvReCSrFWgj668Sc7x/SFGR/mV7Zm+2UDGvJ9RIdRICPn4B4xK7CYhlZxhAoh87uMysbsxaZ4JLRm26i4nw9/iKPFI2DihhUKpF1D0ZWfaWn5yvqRoIE9YYikmbzHpWcvJw4EDEozuZpv/NK8X6Ys4IJ688nlchHCMK5qlXG46yl+J2uMox4Tx7YPFQINED+9iriysX8,no_restriction,,firefox-default,2021-07-12T09:37:11.773Z
14,15,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,20,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000595f0300,no_restriction,,firefox-default,2021-07-12T09:37:12.901Z
15,16,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,21,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000595f0300,no_restriction,,firefox-default,2021-07-12T09:37:12.902Z
16,17,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,22,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000555f0300,no_restriction,,firefox-default,2021-07-12T09:37:12.957Z
17,18,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,23,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000555f0300,no_restriction,,firefox-default,2021-07-12T09:37:12.988Z
18,19,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,24,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000525f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.005Z
19,20,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,25,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000525f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.008Z
20,21,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,26,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60180200005d5f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.049Z
21,22,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,27,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60180200005d5f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.050Z
22,23,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,28,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000595f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.121Z
23,24,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,29,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000595f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.122Z
24,25,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,30,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000555f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.130Z
25,26,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,31,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000555f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.132Z
26,27,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,86,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000525f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.263Z
27,28,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,87,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000525f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.264Z
28,29,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,88,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60180200005d5f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.269Z
29,30,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,89,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60180200005d5f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.271Z
30,31,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,90,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60160200005a5f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.271Z
31,32,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,91,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60160200005a5f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.272Z
32,33,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,92,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60fd010000515f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.755Z
33,34,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,93,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60fd010000515f0300,no_restriction,,firefox-default,2021-07-12T09:37:13.755Z
34,35,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,98,deleted,overwrite,2022-01-08T09:37:12.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:14.774Z
35,36,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,99,added-or-changed,explicit,2022-01-08T09:37:12.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:14.775Z
36,37,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,100,deleted,overwrite,2021-07-12T11:37:13.000Z,1,0,0,.ncl.com,0,ak_bmsc,/,FA780CC1381B5FEF3C9A9C82E51C5274~000000000000000000000000000000~YAAQL5URYPN423h6AQAAW+QTmgwDHr9aUKD0Gjb/lQA1qlD8iHJW2steNQfJX4KJU/41TK1FKQy7/unULMYZjePsW0J8GX7vh6ELIdhGI4vcrq/wQ01vqKTGuGguGZtsYoPkJuTni4drkrXxwmHL0v3hNwBiOFJquTpzUBxO7hr8lZtkwhOF2O9lExv220BQwhI5UbeFv0bWPX5RYv7CyPUIgOFJvVFZwIVNdzdcSwQW3rpmzi0xDeUpVXTS1662JaR++HBzOPN1sz2R2XkS7WGWC6G+h7R6gq36zOL/GzX8y75h7pDrD/cD5NmUj7yKBoxisdyOZ6Ijp3/f83d3cCZdlQ2D1aEPyGgV+wsKLYjoayw9x1BHox8pdWeMkZDMKvP9pynMc67hWH/0UkgW9foXBuxwX707D0AjsXJhdRw/I9eeBSJ9Ke8+9hhqoJDObCatXuN1FSiimjw0xoDEpSOuGfASkzZhvMeH,no_restriction,,firefox-default,2021-07-12T09:37:14.776Z
37,38,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,101,added-or-changed,explicit,2021-07-12T11:37:13.000Z,1,0,0,.ncl.com,0,ak_bmsc,/,FA780CC1381B5FEF3C9A9C82E51C5274~000000000000000000000000000000~YAAQL5URYPN423h6AQAAW+QTmgwDHr9aUKD0Gjb/lQA1qlD8iHJW2steNQfJX4KJU/41TK1FKQy7/unULMYZjePsW0J8GX7vh6ELIdhGI4vcrq/wQ01vqKTGuGguGZtsYoPkJuTni4drkrXxwmHL0v3hNwBiOFJquTpzUBxO7hr8lZtkwhOF2O9lExv220BQwhI5UbeFv0bWPX5RYv7CyPUIgOFJvVFZwIVNdzdcSwQW3rpmzi0xDeUpVXTS1662JaR++HBzOPN1sz2R2XkS7WGWC6G+h7R6gq36zOL/GzX8y75h7pDrD/cD5NmUj7yKBoxisdyOZ6Ijp3/f83d3cCZdlQ2D1aEPyGgV+wsKLYjoayw9x1BHox8pdWeMkZDMKvP9pynMc67hWH/0UkgW9foXBuxwX707D0AjsXJhdRw/I9eeBSJ9Ke8+9hhqoJDObCatXuN1FSiimjw0xoDEpSOuGfASkzZhvMeH,no_restriction,,firefox-default,2021-07-12T09:37:14.778Z
38,39,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,105,added-or-changed,explicit,9999-12-31T21:59:59.000Z,0,1,1,www.ncl.com,1,akacd_RWASP-default-phased-release,/,3803535431~rv=57~id=12c171610b5c0a0f213c8aeadb756c6e,no_restriction,,firefox-default,2021-07-12T09:37:15.376Z
39,40,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,111,deleted,overwrite,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:15.997Z
40,41,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,112,added-or-changed,explicit,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:16.029Z
41,42,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,121,deleted,overwrite,2022-01-08T09:37:12.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:17.294Z
42,43,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,122,added-or-changed,explicit,2022-01-08T09:37:12.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:17.295Z
43,44,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,123,deleted,overwrite,2021-07-12T11:37:15.000Z,1,0,0,.ncl.com,0,ak_bmsc,/,FA780CC1381B5FEF3C9A9C82E51C5274~000000000000000000000000000000~YAAQL5URYPN423h6AQAAW+QTmgwDHr9aUKD0Gjb/lQA1qlD8iHJW2steNQfJX4KJU/41TK1FKQy7/unULMYZjePsW0J8GX7vh6ELIdhGI4vcrq/wQ01vqKTGuGguGZtsYoPkJuTni4drkrXxwmHL0v3hNwBiOFJquTpzUBxO7hr8lZtkwhOF2O9lExv220BQwhI5UbeFv0bWPX5RYv7CyPUIgOFJvVFZwIVNdzdcSwQW3rpmzi0xDeUpVXTS1662JaR++HBzOPN1sz2R2XkS7WGWC6G+h7R6gq36zOL/GzX8y75h7pDrD/cD5NmUj7yKBoxisdyOZ6Ijp3/f83d3cCZdlQ2D1aEPyGgV+wsKLYjoayw9x1BHox8pdWeMkZDMKvP9pynMc67hWH/0UkgW9foXBuxwX707D0AjsXJhdRw/I9eeBSJ9Ke8+9hhqoJDObCatXuN1FSiimjw0xoDEpSOuGfASkzZhvMeH,no_restriction,,firefox-default,2021-07-12T09:37:17.304Z
44,45,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,124,added-or-changed,explicit,2021-07-12T11:37:15.000Z,1,0,0,.ncl.com,0,ak_bmsc,/,FA780CC1381B5FEF3C9A9C82E51C5274~000000000000000000000000000000~YAAQL5URYPN423h6AQAAW+QTmgwDHr9aUKD0Gjb/lQA1qlD8iHJW2steNQfJX4KJU/41TK1FKQy7/unULMYZjePsW0J8GX7vh6ELIdhGI4vcrq/wQ01vqKTGuGguGZtsYoPkJuTni4drkrXxwmHL0v3hNwBiOFJquTpzUBxO7hr8lZtkwhOF2O9lExv220BQwhI5UbeFv0bWPX5RYv7CyPUIgOFJvVFZwIVNdzdcSwQW3rpmzi0xDeUpVXTS1662JaR++HBzOPN1sz2R2XkS7WGWC6G+h7R6gq36zOL/GzX8y75h7pDrD/cD5NmUj7yKBoxisdyOZ6Ijp3/f83d3cCZdlQ2D1aEPyGgV+wsKLYjoayw9x1BHox8pdWeMkZDMKvP9pynMc67hWH/0UkgW9foXBuxwX707D0AjsXJhdRw/I9eeBSJ9Ke8+9hhqoJDObCatXuN1FSiimjw0xoDEpSOuGfASkzZhvMeH,no_restriction,,firefox-default,2021-07-12T09:37:17.307Z
45,46,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,125,deleted,overwrite,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:17.641Z
46,47,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,126,added-or-changed,explicit,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:17.652Z
47,48,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,135,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000535f0300,no_restriction,,firefox-default,2021-07-12T09:37:18.731Z
48,49,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,136,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000535f0300,no_restriction,,firefox-default,2021-07-12T09:37:18.731Z
49,50,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,137,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60170200005c5f0300,no_restriction,,firefox-default,2021-07-12T09:37:18.826Z
50,51,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,138,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60170200005c5f0300,no_restriction,,firefox-default,2021-07-12T09:37:18.826Z
51,52,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,139,deleted,overwrite,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:18.828Z
52,53,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,140,added-or-changed,explicit,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:18.828Z
53,54,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,141,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000535f0300,no_restriction,,firefox-default,2021-07-12T09:37:18.829Z
54,55,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,142,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000535f0300,no_restriction,,firefox-default,2021-07-12T09:37:18.829Z
55,56,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,143,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60170200005c5f0300,no_restriction,,firefox-default,2021-07-12T09:37:18.829Z
56,57,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,144,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60170200005c5f0300,no_restriction,,firefox-default,2021-07-12T09:37:18.914Z
57,58,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,145,deleted,overwrite,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.001Z
58,59,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,146,added-or-changed,explicit,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.001Z
59,60,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,147,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000555f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.143Z
60,61,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,148,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000555f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.144Z
61,62,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,149,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000585f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.178Z
62,63,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,150,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000585f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.178Z
63,64,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,151,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60170200005b5f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.180Z
64,65,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,152,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec60170200005b5f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.181Z
65,66,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,153,deleted,overwrite,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.224Z
66,67,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,154,added-or-changed,explicit,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.227Z
67,68,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,155,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000555f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.230Z
68,69,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,156,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000555f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.246Z
69,70,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,166,deleted,overwrite,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.287Z
70,71,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,167,added-or-changed,explicit,2022-01-08T09:37:13.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec601b0200005e5f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.288Z
71,72,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,168,deleted,overwrite,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000585f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.297Z
72,73,72313027,2904645121675998,6b8a7e42-c633-420e-9d2c-fc4e638589c4,169,added-or-changed,explicit,2022-01-08T09:37:11.000Z,0,0,0,.ncl.com,1,optimizelyEndUserId,/,2f9511601e300000470dec6016020000585f0300,no_restriction,,firefox-default,2021-07-12T09:37:19.298Z
